carat,cut,color,clarity,depth,table,x,y,z,price
0.35,Ideal,I,SI1,61.3,54.0,4.51,4.56,2.78,472
0.51,Good,D,VS2,63.7,57.0,5.0,5.05,3.2,1549
0.3,Very Good,G,VVS2,61.6,56.0,4.27,4.3,2.64,552
0.5,Good,G,VVS2,64.1,56.0,5.06,5.02,3.23,1791
0.31,Ideal,D,VVS2,61.9,57.0,4.31,4.35,2.68,766
1.0,Good,I,VS1,63.9,56.0,6.37,6.18,4.01,4581
0.73,Ideal,E,VS2,61.7,57.0,5.75,5.78,3.55,3470
1.18,Ideal,E,I1,61.6,56.0,6.82,6.79,4.19,4229
0.3,Ideal,F,VS2,62.1,53.6,4.28,4.31,2.67,601
0.71,Ideal,H,SI1,62.0,57.0,5.73,5.76,3.56,2368
1.02,Good,G,VS2,63.8,59.0,6.34,6.27,4.02,6080
0.51,Very Good,D,VS2,63.2,56.0,5.04,5.08,3.2,1722
1.01,Premium,H,VS1,61.2,61.0,6.44,6.41,3.93,5294
1.22,Very Good,J,VS2,61.9,57.0,6.82,6.87,4.24,4793
0.91,Ideal,E,SI1,61.0,58.0,6.23,6.29,3.82,4132
0.7,Premium,H,SI1,61.1,58.0,5.73,5.69,3.49,2383
0.33,Ideal,I,VVS2,62.4,57.0,4.41,4.44,2.76,579
0.35,Ideal,G,VS2,61.0,57.0,4.54,4.57,2.78,633
1.13,Premium,F,I1,62.3,56.0,6.69,6.61,4.14,3607
0.3,Ideal,D,VS2,61.5,58.0,4.27,4.31,2.64,670
0.42,Premium,H,VS1,61.7,59.0,4.83,4.76,2.96,1087
0.7,Premium,D,SI2,59.5,60.0,5.78,5.73,3.43,2423
0.55,Ideal,F,VS1,61.9,56.0,5.29,5.25,3.26,1980
0.82,Very Good,G,SI1,63.4,55.0,6.0,5.93,3.78,2893
1.5,Fair,D,SI1,65.1,59.0,7.1,7.01,4.59,10374
0.71,Ideal,H,SI2,62.6,56.0,5.75,5.69,3.58,1800
0.72,Ideal,F,SI2,62.0,55.0,5.75,5.79,3.58,2224
2.0,Very Good,H,SI2,59.7,61.0,8.15,8.2,4.88,15312
0.71,Ideal,D,VS2,61.0,56.0,5.76,5.81,3.53,3838
0.54,Premium,G,SI1,61.7,59.0,5.2,5.17,3.2,1389
0.3,Premium,H,VS2,62.7,59.0,4.26,4.22,2.66,608
1.73,Premium,I,SI2,61.1,62.0,7.64,7.54,4.64,7270
0.54,Ideal,F,SI2,61.8,56.0,5.26,5.29,3.26,1065
0.51,Very Good,H,VS1,62.3,56.0,5.1,5.13,3.18,1628
0.55,Ideal,D,VVS2,61.1,57.0,5.32,5.29,3.24,2644
0.38,Premium,D,SI2,61.1,58.0,4.68,4.62,2.84,812
1.5,Good,E,SI2,64.5,58.0,7.06,7.11,4.57,8492
0.28,Very Good,F,VVS2,60.2,58.0,4.26,4.28,2.57,628
0.36,Ideal,F,SI1,60.1,56.0,4.62,4.67,2.79,600
0.43,Ideal,H,VVS2,61.3,56.0,4.86,4.9,2.99,943
0.38,Premium,F,VS2,60.9,56.0,4.72,4.67,2.86,1026
1.01,Ideal,G,VVS2,62.2,54.0,6.41,6.48,4.01,8104
1.5,Premium,D,SI2,,60.0,7.48,7.45,4.4,8518
0.5,Premium,H,SI1,60.2,61.0,5.16,5.14,3.1,1141
1.11,Very Good,D,SI2,59.9,57.0,6.72,6.74,4.03,5042
1.02,Premium,G,VS1,62.0,59.0,6.45,6.39,3.98,6238
0.7,Premium,J,SI1,,59.0,5.65,5.6,3.53,1844
0.7,Ideal,J,VS2,61.5,57.0,5.7,5.74,3.52,1971
0.32,Ideal,G,SI1,62.5,55.0,4.35,4.38,2.73,477
0.72,Premium,I,VS2,60.9,60.0,5.8,5.76,3.52,2333
1.0,Premium,F,VVS2,61.2,60.0,6.43,6.38,3.92,8400
0.4,Good,G,VS2,62.8,54.4,4.67,4.7,2.94,909
1.11,Very Good,I,SI2,63.1,57.0,6.59,6.54,4.14,4075
0.83,Ideal,F,SI1,61.8,55.0,6.01,6.06,3.73,4009
2.02,Very Good,J,VS2,59.3,60.0,8.28,8.34,4.93,13693
1.5,Fair,H,VS2,65.2,58.0,7.12,7.06,4.62,10206
1.03,Ideal,G,SI2,62.1,57.0,6.44,6.42,3.99,4470
0.91,Premium,H,SI2,62.9,59.0,6.15,6.12,3.86,3363
0.72,Ideal,H,VVS1,61.4,56.0,5.79,5.77,3.55,3124
0.54,Premium,E,SI1,60.2,58.0,5.27,5.3,3.18,1361
0.31,Ideal,G,SI2,61.7,56.0,4.34,4.38,2.69,408
0.33,Very Good,G,VVS1,61.4,60.0,4.39,4.44,2.71,868
1.35,Premium,J,SI1,61.1,61.0,7.13,7.1,4.35,5715
1.02,Ideal,D,SI1,,56.0,6.51,6.56,4.0,6040
0.5,Good,G,VVS2,63.8,56.0,5.06,5.03,3.22,1806
0.73,Ideal,E,VS2,62.2,56.0,5.78,5.76,3.59,3270
1.52,Premium,G,VS2,62.6,55.0,7.39,7.28,4.59,12958
0.79,Very Good,F,SI1,58.5,61.0,6.03,6.08,3.54,3073
0.5,Ideal,F,VS1,62.5,57.0,5.09,5.06,3.17,1838
0.32,Premium,D,SI1,61.4,58.0,4.42,4.38,2.7,756
2.01,Premium,I,VS1,62.9,59.0,8.03,7.94,5.02,18206
1.02,Very Good,G,SI2,62.9,59.0,6.38,6.4,4.02,4291
0.5,Ideal,F,VS1,62.1,55.0,5.08,5.12,3.17,1731
1.03,Ideal,D,SI2,62.8,56.0,6.46,6.43,4.05,4764
0.4,Good,G,VVS2,61.4,64.0,4.7,4.65,2.87,1050
1.08,Ideal,E,SI1,61.5,55.0,6.59,6.62,4.06,7672
0.41,Ideal,G,VS2,61.6,54.0,4.81,4.84,2.97,900
0.7,Very Good,E,SI1,59.1,63.0,5.89,5.81,3.46,2184
0.31,Very Good,E,VVS1,62.3,59.0,4.32,4.38,2.71,878
0.52,Premium,G,VVS2,61.5,62.0,5.17,5.14,3.17,2012
0.41,Ideal,F,VVS2,62.6,55.0,4.76,4.73,2.97,1192
0.31,Ideal,E,VVS2,61.9,54.0,4.38,4.41,2.72,767
0.33,Premium,E,VS2,61.1,59.0,4.45,4.49,2.73,723
0.83,Very Good,F,SI1,,58.0,5.97,6.01,3.71,3322
0.41,Ideal,F,VVS2,62.5,56.0,4.72,4.75,2.96,1115
0.33,Ideal,H,VS2,61.2,55.0,4.47,4.45,2.73,668
1.01,Premium,J,SI2,61.2,59.0,6.43,6.37,3.92,3733
0.53,Ideal,D,SI1,61.2,57.0,5.19,5.24,3.19,1587
1.2,Ideal,H,I1,58.6,57.0,7.01,6.96,4.09,3763
0.3,Good,D,VS2,64.1,57.0,4.25,4.21,2.71,608
0.53,Fair,F,VS2,65.5,58.0,5.09,5.03,3.31,1402
0.37,Very Good,E,SI2,61.6,56.0,4.61,4.65,2.85,493
0.78,Good,E,SI1,59.4,62.0,6.02,6.07,3.59,3578
0.33,Ideal,I,IF,61.6,55.0,4.46,4.47,2.75,694
0.42,Premium,E,VS2,61.0,60.0,4.82,4.85,2.95,958
1.59,Very Good,D,SI1,62.8,54.0,7.43,7.48,4.68,13631
0.32,Very Good,E,SI1,63.4,55.0,4.36,4.35,2.76,720
0.7,Good,D,SI2,59.2,60.0,5.75,5.78,3.41,2382
2.28,Premium,H,SI2,62.5,58.0,8.39,8.33,5.23,15413
0.42,Ideal,F,VVS2,62.2,56.0,4.79,4.82,2.99,1142
0.37,Good,G,VS1,63.1,56.0,4.57,4.59,2.89,746
0.32,Premium,G,SI1,61.6,58.0,4.4,4.36,2.7,612
1.12,Premium,E,SI2,63.0,61.0,6.66,6.61,4.18,4215
0.33,Ideal,G,VVS2,61.7,55.0,4.46,4.42,2.74,965
1.53,Very Good,J,VS1,62.8,59.0,7.31,7.34,4.6,8058
0.91,Good,G,VVS2,64.1,58.0,6.06,6.1,3.9,4543
0.72,Ideal,F,VS2,62.1,54.0,5.76,5.8,3.59,2989
1.01,Premium,G,SI1,62.5,60.0,6.39,6.34,3.98,4672
0.41,Ideal,F,VVS2,61.9,55.0,4.79,4.78,2.96,1192
1.51,Very Good,F,SI2,63.2,60.0,7.2,7.27,4.57,8462
0.4,Ideal,I,VVS2,62.4,55.0,4.73,4.7,2.94,1035
0.7,Very Good,H,VS1,59.5,60.0,5.74,5.76,3.42,2421
1.33,Premium,I,VS1,61.5,58.0,7.02,7.06,4.33,6963
0.35,Ideal,F,VVS1,61.8,54.0,4.53,4.56,2.81,945
1.1,Ideal,G,VS1,61.5,57.0,6.62,6.65,4.08,6984
1.04,Ideal,F,VS2,62.1,57.0,6.48,6.53,4.04,6692
1.11,Good,E,SI2,,60.0,6.76,6.83,3.96,4532
0.5,Good,E,SI1,64.2,59.0,5.03,4.97,3.21,1155
1.52,Premium,G,VS1,61.5,58.0,7.39,7.31,4.52,13207
0.24,Very Good,F,VS2,61.3,54.0,4.02,4.07,2.47,461
1.06,Ideal,H,VS2,62.3,53.0,6.58,6.56,4.09,6619
1.57,Very Good,H,SI1,62.0,60.0,7.4,7.44,4.6,10200
0.26,Very Good,G,VVS2,62.5,55.0,4.1,4.12,2.57,486
2.02,Ideal,H,SI1,62.3,56.0,8.11,8.06,5.04,12332
0.59,Ideal,E,SI2,62.5,57.0,5.32,5.37,3.34,1305
0.43,Very Good,E,VS1,61.9,53.0,4.86,4.89,3.02,1051
1.5,Premium,I,SI2,62.5,61.0,7.29,7.24,4.54,7526
0.24,Ideal,D,VS1,62.6,57.0,3.92,4.0,2.48,687
0.39,Ideal,F,SI1,62.5,55.0,4.68,4.63,2.91,921
0.7,Very Good,F,VVS1,60.6,60.0,5.67,5.7,3.45,3536
0.3,Ideal,G,SI2,62.5,56.0,4.28,4.3,2.68,382
0.5,Very Good,G,VVS2,60.5,62.0,5.07,5.14,3.09,1715
0.41,Premium,F,VVS1,61.3,59.0,4.73,4.79,2.92,1295
0.31,Premium,I,SI1,61.5,59.0,4.35,4.37,2.68,408
1.06,Premium,G,VS2,60.4,58.0,6.64,6.68,4.02,6296
0.41,Ideal,F,VS1,62.3,55.0,4.79,4.77,2.98,1076
0.5,Premium,E,VS2,61.8,58.0,5.07,5.09,3.14,1624
0.41,Ideal,G,IF,62.1,57.0,4.77,4.76,2.96,1336
0.34,Ideal,G,SI1,61.2,57.0,4.56,4.53,2.78,650
0.93,Good,J,VS2,63.6,61.0,6.16,6.08,3.89,3000
0.3,Ideal,F,SI1,62.3,53.9,4.28,4.31,2.68,499
0.31,Ideal,F,VS2,61.9,55.0,4.35,4.31,2.68,802
1.53,Premium,J,VVS1,61.6,59.0,7.35,7.39,4.54,9384
0.5,Very Good,G,SI1,60.6,56.0,5.13,5.16,3.12,1202
0.31,Premium,G,VS2,61.7,58.0,4.34,4.32,2.67,698
1.53,Premium,F,SI2,60.9,60.0,7.5,7.37,4.53,7685
1.25,Premium,F,VS2,60.8,58.0,6.98,6.93,4.23,9702
0.33,Premium,G,VS1,62.8,58.0,4.41,4.38,2.76,854
0.91,Very Good,E,SI1,62.5,61.0,6.1,6.19,3.84,4512
1.21,Premium,G,VS2,63.0,58.0,6.72,6.67,4.22,7318
1.78,Ideal,H,SI1,62.1,57.0,7.77,7.73,4.81,12843
0.54,Ideal,D,VS2,60.0,56.0,5.39,5.28,3.2,2177
0.5,Good,F,VS1,56.4,62.0,5.31,5.22,2.97,1390
0.91,Very Good,H,SI1,62.7,56.0,6.14,6.18,3.86,3762
0.7,Ideal,G,VS2,61.2,57.0,5.77,5.7,3.51,2515
0.44,Ideal,H,SI1,60.9,57.0,4.92,4.9,2.99,1069
0.67,Premium,H,VVS2,60.6,61.0,5.65,5.61,3.41,2171
0.31,Ideal,H,VS2,62.0,55.0,4.36,4.38,2.71,507
0.6,Ideal,H,VVS1,61.0,56.0,5.44,5.47,3.33,2568
1.53,Ideal,H,SI2,59.6,57.0,7.46,7.38,4.42,5631
1.01,Very Good,H,SI1,61.2,60.0,6.41,6.44,3.93,5433
1.07,Premium,I,SI1,61.2,58.0,6.62,6.55,4.03,4126
1.67,Ideal,I,VS2,61.9,57.0,7.56,7.59,4.69,12406
0.69,Very Good,F,SI1,62.6,59.6,5.59,5.66,3.52,1951
1.02,Premium,D,I1,61.4,60.0,6.42,6.47,3.96,3769
0.32,Good,E,VS1,60.3,64.0,4.42,4.44,2.67,756
0.28,Very Good,G,VVS1,60.7,56.0,4.27,4.29,2.6,586
0.46,Very Good,I,VVS1,,57.0,4.91,4.95,3.1,1163
1.0,Premium,E,VS2,61.3,58.0,6.41,6.38,3.92,7168
1.13,Ideal,J,SI2,61.9,56.0,6.67,6.71,4.14,4371
1.11,Ideal,F,VS2,61.7,55.0,6.65,6.67,4.11,7473
1.2,Premium,E,SI1,,57.0,6.98,6.84,4.17,7362
0.35,Ideal,G,SI1,61.8,55.0,4.54,4.56,2.81,503
0.8,Very Good,G,SI1,59.4,60.0,6.03,6.06,3.59,2723
0.39,Ideal,F,VS1,60.9,56.0,4.68,4.75,2.87,894
0.72,Ideal,D,SI1,60.8,57.0,5.75,5.76,3.5,2757
0.31,Premium,G,VS1,62.1,58.0,4.31,4.35,2.69,625
1.01,Very Good,E,SI2,62.2,58.0,6.36,6.43,3.98,4575
0.23,Very Good,E,VVS2,61.8,58.0,3.92,3.94,2.43,530
0.3,Very Good,G,VVS1,61.1,57.0,4.33,4.37,2.66,680
0.9,Very Good,J,VS2,63.5,56.0,6.12,6.1,3.88,3145
0.33,Premium,H,VS1,61.5,58.0,4.39,4.46,2.72,579
0.32,Good,D,SI2,63.9,58.0,4.33,4.31,2.76,612
0.3,Very Good,D,SI2,61.4,59.0,4.26,4.31,2.63,447
0.91,Very Good,D,SI1,62.1,59.0,6.1,6.18,3.81,4466
1.2,Premium,G,VS1,60.2,60.0,6.82,6.87,4.12,8442
0.32,Ideal,D,VS2,62.2,56.0,4.38,4.4,2.73,758
0.91,Very Good,E,VS2,61.1,58.0,6.2,6.28,3.81,5145
0.23,Ideal,F,VVS2,61.9,57.0,3.93,3.96,2.44,530
1.06,Very Good,E,VS1,63.0,58.0,6.46,6.49,4.08,7900
0.5,Good,F,VS2,63.3,58.0,4.98,5.03,3.17,1436
2.18,Premium,J,SI2,62.6,58.0,8.25,8.23,5.16,12970
0.4,Ideal,F,VS2,62.0,59.0,4.77,4.71,2.95,1059
0.78,Ideal,H,SI2,61.6,54.0,5.94,5.88,3.64,2332
2.0,Very Good,E,SI2,63.5,59.0,7.9,7.98,5.04,15864
0.31,Good,G,SI1,63.3,57.0,4.3,4.33,2.73,431
0.23,Ideal,E,SI2,61.5,55.0,3.95,3.98,2.43,326
1.56,Good,I,SI2,58.5,61.0,7.58,7.63,4.45,8048
1.06,Premium,F,SI2,62.6,59.0,6.51,6.47,4.06,3901
0.4,Ideal,G,VVS1,61.5,57.0,4.74,4.79,2.93,1059
1.42,Good,H,SI2,61.8,61.0,7.01,7.09,4.36,7437
0.5,Very Good,D,VS1,62.3,57.0,5.04,5.07,3.15,1847
1.01,Ideal,I,SI1,60.2,59.0,6.54,6.49,3.92,4241
1.02,Ideal,D,VVS2,62.0,56.0,6.43,6.48,4.0,10967
1.52,Very Good,I,SI1,62.7,59.0,7.26,7.34,4.58,7506
0.32,Ideal,H,VVS2,61.2,56.0,4.4,4.43,2.7,645
1.01,Very Good,G,VS2,63.2,57.0,6.35,6.3,4.0,5701
0.24,Very Good,F,VVS2,62.5,56.0,3.98,4.02,2.5,478
0.7,Very Good,F,SI1,61.6,55.0,5.66,5.7,3.5,2230
0.61,Ideal,E,VVS2,61.3,54.0,5.51,5.59,3.4,2823
1.11,Premium,G,VS2,62.3,58.0,6.65,6.61,4.13,6713
1.5,Very Good,H,SI2,63.1,57.0,7.16,7.27,4.55,7495
0.61,Ideal,I,VVS1,62.5,54.0,5.43,5.49,3.41,1713
2.0,Fair,H,SI2,55.3,65.0,8.42,8.35,4.64,11202
0.7,Premium,H,VS1,60.2,56.0,5.78,5.71,3.46,2435
1.01,Good,I,SI1,64.1,59.0,6.24,6.21,3.99,3676
0.9,Good,I,VVS1,63.6,58.0,6.1,6.14,3.89,4187
1.01,Premium,H,VS1,61.2,61.0,6.44,6.41,3.93,5294
1.3,Ideal,F,VVS2,62.1,55.0,7.04,6.96,4.35,12745
0.31,Ideal,H,VS2,62.1,55.0,4.34,4.36,2.7,513
1.23,Ideal,G,VS1,61.6,57.0,6.84,6.9,4.23,10859
1.17,Ideal,F,SI1,62.2,56.0,6.73,6.71,4.18,5944
0.36,Premium,F,SI1,61.1,59.0,4.55,4.59,2.79,600
1.06,Premium,D,SI2,61.6,61.0,6.59,6.53,4.04,4903
2.12,Premium,J,SI2,62.3,61.0,8.21,8.16,5.1,12140
0.53,Ideal,D,SI2,60.4,57.0,5.3,5.26,3.19,1412
0.53,Ideal,G,VVS2,60.4,56.0,5.29,5.24,3.18,1818
0.4,Very Good,D,SI1,63.0,59.0,4.69,4.7,2.96,690
1.5,Ideal,F,SI1,62.7,56.0,7.25,7.35,4.58,9347
0.37,Ideal,I,VS2,61.2,56.0,4.62,4.66,2.84,603
1.01,Premium,F,VS2,61.2,57.5,6.43,6.45,3.94,7277
0.87,Ideal,G,VS2,61.4,55.0,6.15,6.17,3.78,4553
0.3,Premium,G,VS2,62.2,60.0,4.25,4.24,2.64,675
1.41,Ideal,J,VS1,61.6,56.0,7.19,7.22,4.44,8275
0.3,Ideal,I,VS1,61.5,58.0,4.28,4.31,2.64,454
0.9,Premium,G,SI1,61.9,59.0,6.18,6.13,3.81,3669
0.67,Good,I,VS2,60.7,61.4,5.6,5.64,3.41,1708
1.75,Ideal,J,SI1,63.3,59.0,7.63,7.57,4.81,8840
0.59,Ideal,E,VS2,61.5,56.0,5.38,5.42,3.32,1789
1.01,Very Good,H,VS2,61.6,60.0,6.46,6.39,3.96,5204
0.71,Good,F,IF,62.1,62.0,5.68,5.79,3.56,3393
0.74,Very Good,H,VS1,61.4,56.0,5.81,5.84,3.57,2956
1.01,Fair,G,SI1,66.9,56.0,6.15,6.22,4.14,4102
0.32,Ideal,H,IF,61.9,54.2,4.38,4.42,2.72,783
0.37,Premium,G,VS2,60.7,57.0,4.69,4.64,2.83,833
0.45,Ideal,G,VVS2,61.8,57.0,4.9,4.94,3.04,1105
0.36,Premium,G,VS1,62.3,59.0,4.55,4.5,2.82,932
1.24,Very Good,E,VS1,62.0,58.0,6.9,6.96,4.3,10185
0.41,Ideal,E,VS1,61.4,55.0,4.8,4.84,2.96,1007
0.91,Very Good,E,SI2,63.4,58.0,6.15,6.09,3.88,3379
0.36,Very Good,E,VS2,59.9,55.0,4.66,4.69,2.8,631
0.7,Good,G,VS1,60.6,61.0,5.71,5.77,3.48,2591
1.5,Premium,I,VS2,61.4,58.0,7.28,7.24,4.46,11655
2.08,Premium,G,VS2,61.3,58.0,8.21,8.17,5.02,16854
0.4,Premium,D,SI2,61.1,58.0,4.76,4.73,2.9,855
1.0,Premium,F,SI1,62.1,60.0,6.29,6.23,3.88,4234
0.31,Ideal,F,IF,62.2,56.0,4.31,4.34,2.69,979
0.72,Very Good,I,VVS1,62.8,56.0,5.69,5.75,3.59,2562
1.03,Premium,H,VS2,63.0,59.0,6.47,6.36,4.04,5364
0.34,Ideal,D,VVS2,60.1,57.0,4.54,4.58,2.74,918
0.59,Very Good,E,SI2,60.5,58.0,5.43,5.51,3.31,1325
0.24,Very Good,F,VVS1,59.2,59.0,4.04,4.07,2.4,552
1.2,Premium,F,VVS2,62.8,60.0,6.79,6.74,4.25,10580
1.0,Very Good,I,SI1,60.4,63.0,6.44,6.37,3.87,4032
0.34,Very Good,G,VS1,63.1,57.0,4.45,4.4,2.79,880
0.38,Ideal,E,SI1,61.9,55.0,4.64,4.7,2.89,700
0.7,Good,D,VVS1,59.2,59.0,5.76,5.79,3.42,4198
1.01,Very Good,F,VVS2,63.0,56.0,6.34,6.4,4.01,8265
0.37,Ideal,G,SI1,61.1,56.0,4.64,4.66,2.84,531
0.73,Ideal,E,VS1,62.3,56.0,5.8,5.75,3.6,3311
0.71,Very Good,G,VS1,64.0,56.0,5.65,5.67,3.62,2630
0.71,Very Good,G,SI1,58.2,57.0,5.89,5.93,3.44,2039
1.01,Good,G,VS2,63.8,57.0,6.27,6.34,4.02,5279
1.0,Premium,H,VS2,61.3,61.0,6.44,6.38,3.93,5096
0.31,Ideal,H,SI1,61.8,54.0,4.35,4.4,2.7,441
0.37,Ideal,G,VS2,61.3,57.0,4.6,4.64,2.83,649
2.56,Premium,J,SI1,61.4,58.0,8.76,8.73,5.37,17186
1.51,Premium,G,VS2,62.5,59.0,7.34,7.28,4.57,12872
0.34,Very Good,E,VS2,58.8,59.0,4.56,4.59,2.69,745
0.32,Ideal,G,IF,61.8,55.0,4.38,4.42,2.72,898
1.01,Good,H,SI1,63.4,59.0,6.28,6.34,4.0,4749
0.75,Ideal,E,SI1,61.5,56.0,5.88,5.84,3.6,2652
1.01,Premium,E,SI1,59.8,59.0,6.52,6.48,3.89,5543
0.26,Very Good,F,VVS2,59.2,60.0,4.19,4.22,2.49,554
1.01,Very Good,F,VVS1,62.8,60.0,6.4,6.34,4.0,9667
0.31,Ideal,D,VS1,61.6,55.0,4.37,4.4,2.7,766
0.56,Ideal,D,SI1,62.5,56.0,5.24,5.28,3.29,1608
1.52,Good,H,VS2,63.3,57.0,7.32,7.33,4.64,10428
1.01,Ideal,F,SI1,,54.0,6.38,6.44,4.02,6039
1.51,Very Good,H,SI2,60.8,56.0,7.41,7.46,4.52,8372
1.17,Premium,H,SI1,62.6,59.0,6.78,6.71,4.22,4631
0.71,Ideal,I,VVS1,62.4,55.0,5.69,5.76,3.57,2559
0.31,Premium,I,SI1,59.6,58.0,4.39,4.44,2.63,418
0.24,Very Good,E,VS1,62.4,56.0,3.96,3.97,2.47,461
1.0,Premium,G,VVS2,62.5,60.0,6.43,6.34,3.99,6702
0.3,Ideal,E,IF,62.2,55.0,4.32,4.36,2.7,957
1.01,Very Good,D,SI2,59.8,57.0,6.51,6.57,3.91,4260
0.74,Ideal,F,VS2,60.8,57.0,5.85,5.87,3.56,3246
0.3,Ideal,J,VVS2,62.0,54.0,4.3,4.34,2.68,413
0.7,Ideal,I,SI1,61.2,55.0,5.71,5.76,3.51,2343
1.01,Ideal,G,VS2,61.8,57.0,6.43,6.41,3.97,6504
0.55,Ideal,J,VS2,61.7,54.0,5.34,5.29,3.28,1260
0.57,Ideal,E,SI1,62.2,57.0,5.33,5.31,3.31,1613
0.3,Ideal,G,IF,61.7,53.0,4.33,4.36,2.68,850
1.03,Good,D,SI2,57.2,59.0,6.66,6.63,3.8,3743
1.5,Premium,H,VS2,60.0,62.0,7.41,7.38,4.44,11322
0.3,Ideal,F,IF,62.1,57.0,4.27,4.3,2.66,886
0.31,Ideal,F,VS2,60.8,57.0,4.39,4.36,2.66,802
0.41,Ideal,F,VS2,,57.0,4.78,4.73,2.98,1107
0.78,Ideal,I,VS1,61.9,56.0,5.91,5.94,3.67,3105
0.27,Ideal,F,VS2,60.3,56.0,4.21,4.25,2.55,470
0.7,Very Good,I,VS2,61.1,60.0,5.67,5.75,3.49,2166
0.58,Good,E,SI1,61.0,62.0,5.36,5.33,3.26,1844
0.46,Ideal,H,VVS1,62.3,54.0,4.96,4.99,3.1,1227
1.23,Ideal,F,VVS2,61.8,56.0,6.89,6.84,4.24,11141
1.05,Ideal,E,VS1,62.6,57.0,6.5,6.44,4.05,7762
0.34,Premium,E,SI2,61.5,58.0,4.49,4.52,2.77,477
1.56,Ideal,E,VS2,60.5,57.0,7.56,7.5,4.56,12717
1.0,Good,D,VS2,65.7,55.0,6.17,6.22,4.07,6163
0.91,Very Good,H,VS2,63.5,57.0,6.12,6.16,3.9,4012
0.25,Premium,E,VS1,61.5,60.0,4.04,4.02,2.48,558
0.51,Very Good,E,VS1,62.8,57.1,5.07,5.1,3.2,1970
0.44,Ideal,G,IF,62.2,53.0,4.9,4.94,3.06,1348
1.68,Premium,F,SI1,60.7,62.0,7.72,7.66,4.67,12681
0.36,Very Good,G,SI1,62.0,59.0,4.53,4.56,2.82,537
0.4,Ideal,F,IF,62.3,57.0,4.69,4.71,2.93,1292
1.08,Ideal,F,VVS2,62.1,55.0,6.57,6.6,4.09,10052
0.51,Very Good,E,SI1,63.0,58.0,4.99,5.08,3.17,1330
0.32,Premium,H,VS1,62.4,58.0,4.4,4.35,2.73,720
0.31,Very Good,E,IF,61.6,54.0,4.38,4.42,2.71,958
0.9,Good,F,VS2,64.5,60.0,6.03,6.07,3.9,4268
0.96,Premium,E,SI1,58.7,62.0,6.41,6.39,3.76,4365
0.31,Ideal,E,VS2,61.7,55.0,4.38,4.41,2.71,642
0.8,Ideal,D,SI1,62.7,57.0,5.88,5.92,3.7,3564
0.71,Ideal,I,VS1,62.1,56.0,5.72,5.68,3.54,2327
1.23,Very Good,F,VVS2,58.5,59.0,6.98,7.07,4.11,10650
0.31,Very Good,G,VS2,62.9,56.0,4.28,4.34,2.71,544
0.94,Very Good,F,SI2,62.6,57.0,6.25,6.27,3.92,3938
0.8,Very Good,F,SI2,61.0,57.0,6.01,6.03,3.67,2772
0.72,Good,H,VS1,60.0,61.2,5.74,5.83,3.47,2637
0.26,Premium,E,VVS1,62.3,60.0,4.07,4.09,2.54,599
0.23,Ideal,F,VVS2,62.3,56.0,3.95,4.01,2.48,530
0.5,Fair,G,VVS2,64.9,58.0,5.0,4.95,3.23,1712
0.43,Ideal,F,VVS2,61.8,57.0,4.85,4.83,2.99,1250
0.56,Very Good,D,SI1,,57.0,5.22,5.19,3.29,1777
0.33,Very Good,F,VS1,59.1,60.0,4.48,4.52,2.66,772
0.53,Premium,D,SI1,61.4,58.0,5.19,5.23,3.2,1566
0.35,Very Good,H,VVS2,63.0,55.0,4.48,4.5,2.83,706
0.72,Very Good,J,VS2,63.2,60.0,5.77,5.7,3.63,1814
0.3,Ideal,D,VVS2,61.7,57.0,4.3,4.32,2.66,1041
1.32,Fair,F,VVS1,58.0,66.0,7.31,7.28,4.23,12648
0.24,Premium,E,VS2,62.6,58.0,4.03,3.99,2.51,536
1.01,Very Good,F,SI2,62.8,60.0,6.33,6.4,4.0,4416
0.56,Premium,F,SI1,62.7,59.0,5.27,5.22,3.29,2016
0.4,Ideal,G,VVS1,,56.0,4.79,4.75,2.92,1200
0.75,Ideal,G,SI1,61.6,55.0,5.82,5.86,3.6,2902
1.51,Very Good,I,SI2,63.1,60.0,7.19,7.13,4.52,6819
0.9,Very Good,E,VVS2,63.7,57.0,6.1,6.12,3.89,6892
0.71,Premium,G,SI1,62.3,56.0,5.69,5.65,3.53,2283
1.21,Good,E,I1,63.3,63.0,6.67,6.72,4.24,3726
0.5,Premium,E,VS2,60.5,60.0,5.09,5.13,3.09,1581
0.77,Very Good,D,SI1,58.6,59.0,6.0,6.04,3.53,3160
0.62,Very Good,D,VS2,59.2,59.1,5.55,5.6,3.3,2311
0.35,Premium,H,VVS1,62.1,58.0,4.46,4.52,2.79,798
0.37,Ideal,E,VVS2,61.8,54.0,4.63,4.6,2.85,1082
0.31,Ideal,H,VVS1,60.8,55.0,4.42,4.39,2.68,942
0.5,Very Good,D,SI2,58.9,60.0,5.2,5.23,3.07,1123
1.0,Premium,G,SI2,62.7,59.0,6.3,6.36,3.97,4095
1.01,Very Good,H,SI1,63.1,59.0,6.36,6.32,4.0,4836
0.23,Ideal,E,VS1,61.9,55.0,3.94,3.98,2.45,586
0.32,Good,D,SI1,63.5,55.0,4.31,4.35,2.75,589
1.51,Very Good,H,VVS1,61.5,58.0,7.3,7.39,4.52,12981
0.9,Premium,F,SI1,61.3,58.0,6.13,6.08,3.74,3714
1.0,Very Good,D,SI2,63.7,55.0,6.32,6.37,4.04,4419
